player_id,Player,From,To,Pos,Ht,Wt,Birth Date,Colleges
203527,ryan kelly,2014,2017,F,83,230.0,1991-04-09,Duke
77239,greg kelser,1980,1985,F,79,190.0,1957-09-17,Michigan State
431,shawn kemp,1990,2003,F-C,82,230.0,1969-11-26,"Trinity Valley CC, Kentucky"
1118,tim kempton,1987,1998,F-C,82,245.0,1964-01-25,Notre Dame
1628379,luke kennard,2018,2024,G,77,206.0,1996-06-24,Duke
202810,dj kennedy,2012,2012,F,78,215.0,1989-11-05,St. John's
77246,larry kenon,1974,1983,F,81,205.0,1952-12-13,"Amarillo College, Memphis"
1801,jonathan kerner,1999,1999,C,83,245.0,1974-06-06,"Florida State, East Carolina University"
70,steve kerr,1989,2003,G,75,175.0,1965-09-27,Arizona
760,jerome kersey,1985,2001,F,79,215.0,1962-06-26,Longwood University
77251,alec kessler,1991,1994,F-C,83,230.0,1967-01-13,Georgia
1631117,walker kessler,2023,2024,C,84,245.0,2001-07-26,"UNC, Auburn"
1930,lari ketner,2000,2001,F-C,81,277.0,1977-02-01,UMass
1630296,braxton key,2022,2024,F,80,230.0,1997-02-14,"Alabama, Virginia"
705,randolph keys,1989,1996,F-G,79,195.0,1966-04-19,Southern Miss
2751,viktor khryapa,2005,2008,F,81,210.0,1982-08-03,
467,jason kidd,1995,2013,G,76,205.0,1973-03-23,California
1629742,stanton kidd,2020,2020,F,78,215.0,1992-03-18,"South Plains College, NC Central, Colorado State"
77254,warren kidd,1994,1994,F,81,235.0,1970-09-09,Middle Tennessee
203077,michael kidd-gilchrist,2013,2020,F,78,232.0,1993-09-26,Kentucky
77255,irv kiffin,1980,1980,F,81,225.0,1951-08-08,Oklahoma Baptist University
77258,carl kilpatrick,1980,1980,C,82,230.0,1956-05-16,Louisiana-Monroe
203930,sean kilpatrick,2015,2018,G,76,210.0,1990-01-06,Cincinnati
77260,bo kimble,1991,1993,G,76,190.0,1966-04-09,"USC, Loyola Marymount"
77261,stan kimbrough,1990,1993,G,71,153.0,1966-04-24,"Central Florida, Xavier"
77262,chad kinch,1981,1981,G,76,190.0,1958-05-22,UNC Charlotte
77263,albert king,1982,1992,F-G,78,190.0,1959-12-17,Maryland
77264,bernard king,1978,1993,F,79,205.0,1956-12-04,Tennessee
12,chris king,1994,1999,F,80,215.0,1969-07-24,Wake Forest
701,frankie king,1996,1997,G,73,185.0,1972-06-06,Western Carolina University
1628994,george king,2019,2022,G-F,78,225.0,1994-01-15,Colorado
1562,gerard king,1999,2001,F,81,230.0,1972-11-25,Nicholls State
728,jimmy king,1996,1997,G,77,210.0,1973-08-09,Michigan
1629663,louis king,2020,2023,F,79,205.0,1999-04-06,Oregon
77273,reggie king,1980,1985,F,78,225.0,1957-02-14,Alabama
1101,rich king,1992,1995,C,86,260.0,1969-04-04,Nebraska
351,stacey king,1990,1997,F-C,83,230.0,1967-01-29,Oklahoma
200814,tarence kinsey,2007,2009,G,78,185.0,1984-03-21,South Carolina
1905,andrei kirilenko,2002,2015,F,81,220.0,1981-02-18,
203945,alex kirk,2015,2015,C,84,245.0,1991-11-14,New Mexico
1630557,corey kispert,2022,2024,G-F,79,220.0,1999-03-03,Gonzaga
77280,curtis kitchen,1987,1987,F,81,235.0,1964-01-30,South Florida
1123,greg kite,1984,1995,C,83,250.0,1961-08-05,BYU
954,kerry kittles,1997,2005,G,77,179.0,1974-06-12,Villanova
1628467,maxi kleber,2018,2024,F,82,240.0,1992-01-29,
170,joe kleine,1986,2000,C,83,255.0,1962-01-04,"Notre Dame, Arkansas"
101132,linas kleiza,2006,2013,F,80,245.0,1985-01-03,Missouri
77290,billy knight,1975,1985,G-F,78,195.0,1952-06-09,Pitt
2688,brandin knight,2005,2005,G,72,180.0,1981-12-16,Pitt
202688,brandon knight,2012,2022,G,74,182.0,1991-12-02,Kentucky
1510,brevin knight,1998,2009,G,70,173.0,1975-11-08,Stanford
1630233,nathan knight,2021,2023,F-C,80,253.0,1997-09-20,William & Mary
1861,negele knight,1991,1999,G,73,175.0,1967-03-06,Dayton
77289,toby knight,1978,1982,F,81,210.0,1955-05-03,Notre Dame
969,travis knight,1997,2003,C,84,235.0,1974-09-13,UConn
1628995,kevin knox,2019,2024,F,79,215.0,1999-08-11,Kentucky
77294,bart kofoed,1988,1993,G,76,210.0,1964-03-24,"Hastings College, University of Nebraska at Kearney"
1631132,christian koloko,2023,2023,C,85,230.0,2000-06-20,Arizona
402,jon koncak,1986,1996,C-F,84,250.0,1963-05-17,SMU
1629723,john konchar,2020,2024,G,77,210.0,1996-03-22,Purdue-Fort Wayne
77300,joe kopicki,1983,1985,F,81,240.0,1960-06-12,Detroit Mercy
1627788,furkan korkmaz,2018,2024,G,79,202.0,1997-07-24,
77301,frank kornet,1990,1991,F,81,225.0,1967-01-27,Vanderbilt
1628436,luke kornet,2018,2024,C-F,86,250.0,1995-07-15,Vanderbilt
101117,yaroslav korolev,2006,2007,F,81,203.0,1987-05-07,
2594,kyle korver,2004,2020,G-F,79,212.0,1981-03-17,Creighton
201585,kosta koufos,2009,2019,C,84,245.0,1989-02-24,Ohio State
77306,arvid kramer,1980,1980,C,81,220.0,1956-10-02,Augustana College (SD)
77308,joel kramer,1979,1983,F-C,79,203.0,1955-11-30,San Diego State
203139,viacheslav kravtsov,2013,2014,C,84,260.0,1987-08-25,
1630249,vit krejci,2022,2023,G,80,195.0,2000-06-19,
77312,wayne kreklow,1981,1981,G,76,175.0,1957-01-04,Drake University
2420,nenad krstic,2005,2011,C,84,240.0,1983-07-25,
1474,larry krystkowiak,1987,1997,F-C,81,220.0,1964-09-23,Montana
77318,bruce kuczenski,1984,1984,F,82,230.0,1961-02-03,UConn
77320,john kuester,1978,1980,G,74,180.0,1955-02-06,UNC
389,toni kukoc,1994,2006,F,82,192.0,1968-09-18,
1629083,arnoldas kulboka,2022,2022,F,81,198.0,1998-01-04,
1630228,jonathan kuminga,2022,2024,F,80,210.0,2002-10-06,
77323,kevin kunnert,1974,1982,C-F,84,230.0,1951-11-11,Iowa
77324,mitch kupchak,1977,1986,F-C,81,230.0,1954-05-24,UNC
1629066,rodions kurucs,2019,2021,F,81,228.0,1998-02-05,
201633,rob kurz,2009,2009,F,81,232.0,1985-03-05,Notre Dame
2825,ibo kutluay,2005,2005,G,78,200.0,1974-07-01,
1628398,kyle kuzma,2018,2024,F,81,221.0,1995-07-24,Utah
203136,ognjen kuzmic,2014,2015,C,85,251.0,1990-05-16,
1627851,mindaugas kuzminskas,2017,2018,F,81,215.0,1989-10-19,
1711,raef lafrentz,1999,2008,F-C,83,240.0,1976-05-29,Kansas
77328,tom lagarde,1978,1985,C-F,82,220.0,1955-02-10,UNC
1631222,jake laravia,2023,2024,F,80,235.0,2001-11-03,"Indiana State University, Wake Forest"
1601,rusty larue,1998,2004,G,74,210.0,1973-12-10,Wake Forest
203897,zach lavine,2015,2024,G-F,77,200.0,1995-03-10,UCLA
1627746,skal labissiere,2017,2020,F,82,235.0,1996-03-18,Kentucky
77326,sam lacey,1971,1983,C,82,235.0,1948-03-28,New Mexico State
363,christian laettner,1993,2005,F-C,83,235.0,1969-08-17,Duke
201802,oliver lafayette,2010,2010,G,74,190.0,1984-05-06,Houston
100263,bill laimbeer,1981,1994,C,83,245.0,1957-05-19,Notre Dame
1630237,anthony lamb,2021,2023,F,78,227.0,1998-01-20,University of Vermont
203117,doron lamb,2013,2014,G,76,210.0,1991-11-06,Kentucky
203087,jeremy lamb,2013,2022,G-F,77,180.0,1992-05-30,UConn
77331,john lambert,1976,1982,C-F,82,225.0,1953-01-14,USC
77332,jeff lamp,1982,1989,F-G,78,195.0,1959-03-09,Virginia
2573,maciej lampe,2004,2006,C,83,275.0,1985-02-05,
77333,jim lampley,1987,1987,C,82,230.0,1960-07-02,"Vanderbilt, Little Rock"
2253,sean lampley,2003,2004,F,79,227.0,1979-09-03,California
1629111,jock landale,2022,2024,C,83,256.0,1995-10-25,Saint Mary's
201171,carl landry,2008,2016,F,81,248.0,1983-09-19,"Vincennes University, Purdue"
202068,marcus landry,2010,2010,F,79,230.0,1985-11-01,Wisconsin
77334,mark landsberger,1978,1984,F-C,80,215.0,1955-05-21,"Minnesota, Arizona State"
77335,jerome lane,1989,1993,F,78,230.0,1966-12-04,Pitt
457,andrew lang,1989,2000,C,83,245.0,1966-06-28,Arkansas
226,antonio lang,1995,2000,F-G,80,205.0,1972-05-15,Duke
2591,james lang,2007,2007,C,82,285.0,1983-10-17,
1892,trajan langdon,2000,2002,G,75,197.0,1976-05-13,Duke
101247,keith langford,2008,2008,G,76,215.0,1983-09-15,Kansas
1629641,romeo langford,2020,2023,G,77,216.0,1999-10-25,Indiana
2061,dan langhi,2001,2004,F,83,220.0,1977-11-28,Vanderbilt
600005,bob lanier,1971,1984,C,83,250.0,1948-09-10,St. Bonaventure
1627879,nicolas laprovittola,2017,2017,G,76,180.0,1990-01-31,
203499,shane larkin,2014,2018,G,71,175.0,1992-10-02,Miami (FL)
201186,stephane lasme,2008,2008,F,80,215.0,1982-12-17,UMass
968,priest lauderdale,1997,1998,C,88,325.0,1973-08-31,Central State University
203530,joffrey lauvergne,2015,2018,C-F,83,220.0,1991-09-30,
201151,acie law,2008,2011,G,75,195.0,1985-01-25,Texas A&M
1629724,vic law,2020,2020,F,79,200.0,1995-12-19,Northwestern
202371,gani lawal,2011,2011,F,81,234.0,1988-11-07,Georgia Tech
77348,edmund lawrence,1981,1981,C,84,228.0,1952-12-08,McNeese State University
1630639,aj lawson,2023,2024,G,78,179.0,2000-07-15,South Carolina
1535,jason lawson,1998,1998,C,83,240.0,1974-09-02,Villanova
201951,ty lawson,2010,2017,G,71,195.0,1987-11-03,UNC
1627774,jake layman,2017,2022,F,80,209.0,1994-03-07,Maryland
1627747,caris levert,2017,2024,G-F,78,205.0,1994-08-25,Michigan
1628388,tj leaf,2018,2021,F,82,222.0,1997-04-30,UCLA
77353,allen leavell,1980,1989,G,73,170.0,1957-05-27,Oklahoma City University
77354,jeff lebo,1990,1990,G,74,180.0,1966-10-05,UNC
287,eric leckner,1989,1997,C-F,83,265.0,1966-05-27,Wyoming
1629665,jalen lecque,2020,2021,G,76,185.0,2000-06-13,
203495,ricky ledo,2014,2015,G,79,195.0,1992-09-10,
77356,butch lee,1979,1980,G,72,185.0,1956-12-05,Marquette
201584,courtney lee,2009,2020,G,77,215.0,1985-10-03,Western Kentucky
1627814,damion lee,2018,2023,G,77,210.0,1992-10-21,"Drexel, Louisville"
101135,david lee,2006,2017,F,81,245.0,1983-04-29,Florida
77358,doug lee,1992,1995,G-F,77,200.0,1964-10-24,"Texas A&M, Purdue"
77361,keith lee,1986,1989,F-C,82,215.0,1962-12-28,Memphis
77362,kurk lee,1991,1991,G,75,190.0,1967-06-03,"Western Kentucky, Towson University"
202723,malcolm lee,2012,2015,G,77,200.0,1990-05-22,UCLA
77363,rock lee,1982,1982,C,82,220.0,1955-05-01,"California, San Diego State"
77364,ron lee,1977,1982,G,76,193.0,1952-11-02,Oregon
1630240,saben lee,2021,2024,G,74,183.0,1999-06-23,Vanderbilt
100,tim legler,1990,2000,G,76,200.0,1966-12-26,La Salle
1627215,walt lemon jr,2018,2019,G,75,180.0,1992-07-26,Bradley
203458,alex len,2014,2024,C,84,250.0,1993-06-16,Maryland
702,voshon lenard,1996,2006,G,76,205.0,1973-05-14,Minnesota
77370,gary leonard,1990,1992,C,85,250.0,1967-02-16,Missouri
202695,kawhi leonard,2012,2024,F,79,225.0,1991-06-29,San Diego State
203086,meyers leonard,2013,2023,C-F,84,260.0,1992-02-27,Illinois
77372,jim les,1989,1995,G,71,165.0,1963-08-18,"Cleveland State University, Bradley"
202727,travis leslie,2012,2012,G,76,205.0,1990-03-29,Georgia
77373,ronnie lester,1981,1986,G,74,175.0,1959-01-01,Iowa
77374,clifford lett,1990,1991,G,75,170.0,1965-12-23,Florida
202720,jon leuer,2012,2019,F,82,228.0,1989-05-14,Wisconsin
77376,fat lever,1983,1994,G,75,170.0,1960-08-18,Arizona State
77377,cliff levingston,1983,1995,F,80,210.0,1961-01-04,Wichita State
736,cedric lewis,1996,1996,F-C,82,235.0,1969-09-24,Maryland
1630184,kira lewis jr,2021,2024,G,73,170.0,2001-04-06,Alabama
729,martin lewis,1996,1997,F,77,210.0,1975-04-28,"Butler County Community College, Seward County Community College"
1641721,maxwell lewis,2024,2024,F,79,195.0,2002-07-27,Pepperdine
1900,quincy lewis,2000,2004,F,79,215.0,1977-06-26,Minnesota
77383,ralph lewis,1988,1990,F-G,78,200.0,1963-03-28,La Salle
1740,rashard lewis,1999,2014,F,82,215.0,1979-08-08,
77384,reggie lewis,1988,1993,G-F,79,195.0,1965-11-21,Northeastern University
1630575,scottie lewis,2022,2022,G,77,189.0,2000-03-12,Florida
77386,marcus liberty,1991,1994,F,80,205.0,1968-10-27,Illinois
77387,todd lichti,1990,1994,G-F,76,205.0,1967-01-08,Stanford
1630604,ej liddell,2024,2024,F,79,240.0,2000-12-18,Ohio State
202732,deandre liggins,2012,2018,G,78,209.0,1988-03-31,Kentucky
203081,damian lillard,2013,2024,G,74,195.0,1990-07-15,Weber State
202391,jeremy lin,2011,2019,G,75,200.0,1988-08-23,Harvard University
77389,steve lingenfelter,1983,1984,F,81,225.0,1958-06-10,"Minnesota, South Dakota State"
175,alton lister,1982,1998,C-F,84,240.0,1958-10-01,Arizona State
1629642,nassir little,2020,2024,F,77,220.0,2000-02-11,UNC
1641726,dereck lively ii,2024,2024,C,85,230.0,2004-02-12,Duke
1630587,isaiah livers,2022,2024,F,79,230.0,1998-07-28,Michigan
1641753,chris livingston,2024,2024,F,78,220.0,2003-10-15,Kentucky
988,randy livingston,1997,2007,G,76,209.0,1975-04-02,LSU
2733,shaun livingston,2005,2019,G,79,192.0,1985-09-11,
1024,horacio llamas,1997,1998,C,83,285.0,1973-07-17,Grand Canyon University
77395,lewis lloyd,1982,1990,G-F,78,205.0,1959-02-22,Drake University
77396,scott lloyd,1977,1983,C-F,82,230.0,1952-12-19,Arizona State
77398,rob lock,1989,1989,F,81,225.0,1966-05-22,Kentucky
77399,darrell lockhart,1984,1984,C,81,245.0,1960-09-14,Auburn
1100,ian lockhart,1991,1991,F,80,240.0,1967-06-25,Tennessee
77401,kevin loder,1982,1984,F-G,78,205.0,1959-03-15,"Kentucky State University, Alabama State University"
1631254,kenneth lofton jr,2023,2024,F,79,275.0,2002-08-14,Louisiana Tech
1629155,zach lofton,2019,2019,G,76,180.0,1992-11-18,"Illinois State, Texas Southern, New Mexico State"
38,brad lohaus,1988,1998,F-C,83,230.0,1964-09-29,Iowa
1609,art long,2001,2003,F-C,81,250.0,1972-10-01,Cincinnati
3,grant long,1989,2003,F,80,225.0,1966-03-12,Eastern Michigan
1381,john long,1979,1997,G-F,77,195.0,1956-08-28,Detroit Mercy
1627848,shawn long,2017,2017,C-F,81,255.0,1993-01-29,Louisiana
26,luc longley,1992,2001,C,86,265.0,1969-01-19,New Mexico
1626172,kevon looney,2016,2024,F-C,81,222.0,1996-02-06,UCLA
201572,brook lopez,2009,2024,C,85,282.0,1988-04-01,Stanford
1732,felipe lopez,1999,2002,G,77,199.0,1974-12-19,St. John's
2221,raul lopez,2004,2005,G,73,170.0,1980-04-15,
201577,robin lopez,2009,2024,C,85,281.0,1988-04-01,Stanford
943,ryan lorthridge,1995,1995,G,76,190.0,1972-07-27,Jackson State University
1629712,didi louzada,2021,2022,G,77,188.0,1999-02-07,
201567,kevin love,2009,2024,F,80,251.0,1988-09-07,UCLA
77415,sidney lowe,1984,1990,G,72,195.0,1960-01-21,NC State
200768,kyle lowry,2007,2024,G,72,196.0,1986-03-25,Villanova
1628070,jordan loyd,2019,2019,G,76,210.0,1993-07-27,"Furman University, University of Indianapolis"
101249,john lucas,1977,1990,G,75,175.0,1953-10-31,Maryland
203564,kalin lucas,2015,2019,G,73,195.0,1989-05-24,Michigan State
77420,maurice lucas,1975,1988,F-C,81,215.0,1952-02-18,Marquette
2799,john lucas iii,2006,2017,G,71,166.0,1982-11-21,"Baylor, Oklahoma State"
1731,tyronn lue,1999,2009,G,72,175.0,1977-05-03,Nebraska
1630994,gabriel lundberg,2022,2022,G,76,203.0,1994-12-04,
1627789,timothe luwawu-cabarrot,2017,2022,F,79,220.0,1995-05-09,
1628399,tyler lydon,2018,2019,F,82,225.0,1996-04-09,Syracuse
1626168,trey lyles,2016,2024,F,81,234.0,1995-11-05,Kentucky
248,george lynch,1994,2005,F,80,218.0,1970-09-03,UNC
77426,kevin lynch,1992,1993,G-F,77,195.0,1968-12-24,Minnesota
1627815,sheldon mac,2017,2017,G,77,200.0,1992-12-21,"Texas, Miami (FL)"
1928,todd macculloch,2000,2003,C,84,280.0,1976-01-27,Washington
931,don maclean,1993,2001,F,82,235.0,1970-01-16,UCLA
203159,scott machado,2013,2019,G,73,205.0,1990-06-08,Iona College
101178,arvydas macijauskas,2006,2006,G,76,214.0,1980-01-19,
77432,ollie mack,1980,1982,G,75,185.0,1957-06-06,East Carolina University
694,sam mack,1993,2002,F-G,79,220.0,1970-05-26,"Iowa State, Tyler Junior College, Houston"
202714,shelvin mack,2012,2019,G,75,203.0,1990-04-22,Butler
1635,malcolm mackey,1994,1994,F-C,81,248.0,1970-07-11,Georgia Tech
77435,rudy macklin,1982,1984,F-G,79,205.0,1958-02-19,LSU
202731,vernon macklin,2012,2012,F,82,227.0,1986-09-20,"Georgetown, Florida"
1629133,daryl macon,2019,2020,G,74,185.0,1995-11-29,Arkansas
1855,mark macon,1992,1999,G,77,185.0,1969-04-14,Temple
1629122,jp macura,2019,2020,G,77,203.0,1995-06-05,Xavier
77438,kyle macy,1981,1987,G,75,175.0,1957-04-09,"Purdue, Kentucky"
2432,tito maddox,2003,2003,G,76,190.0,1981-06-07,Fresno State
1666,gerald madkins,1994,1998,G,76,200.0,1969-04-18,UCLA
2058,mark madsen,2001,2009,F-C,81,240.0,1976-01-28,Stanford
203705,josh magette,2018,2020,G,73,160.0,1989-11-28,Alabama-Huntsville
1894,corey maggette,2000,2013,F,78,218.0,1979-11-12,Duke
77442,dave magley,1983,1983,F,80,202.0,1959-11-24,Kansas
2048,jamaal magloire,2001,2012,C,83,259.0,1978-05-21,Kentucky
1630266,will magnay,2021,2021,C,82,234.0,1998-06-10,Tulsa
101133,ian mahinmi,2008,2020,C,83,262.0,1986-11-05,
328,rick mahorn,1981,1999,C-F,82,240.0,1958-09-21,Hampton
105,dan majerle,1989,2002,G-F,78,215.0,1965-09-09,Central Michigan University
200970,renaldo major,2007,2007,F,79,200.0,1982-05-07,"South Plains College, Fresno State"
1627748,thon maker,2017,2021,F-C,84,221.0,1997-02-25,
1630177,theo maledon,2021,2024,G,76,175.0,2001-06-12,
117,jeff malone,1984,1996,G,76,205.0,1961-06-28,Mississippi State
252,karl malone,1986,2004,F,81,250.0,1963-07-24,Louisiana Tech
77449,moses malone,1975,1995,C-F,82,215.0,1955-03-23,
1074,matt maloney,1997,2003,G,75,192.0,1971-12-06,"Vanderbilt, Penn"
77450,steve malovic,1980,1980,F,82,230.0,1956-07-21,"USC, San Diego State"
1630572,sandro mamukelashvili,2022,2024,C-F,83,240.0,1999-05-23,Seton Hall
1630211,karim mane,2021,2021,G,75,190.0,2000-05-16,Vanier College
1629611,terance mann,2020,2024,G-F,77,215.0,1996-10-18,Florida State
1630544,tre mann,2022,2024,G,75,178.0,2001-02-03,Florida
330,danny manning,1989,2003,F-C,82,230.0,1966-05-17,Kansas
316,rich manning,1996,1997,C,83,253.0,1970-06-23,"Syracuse, Washington"
1630185,nico mannion,2021,2021,G,74,190.0,2001-03-14,Arizona
77456,pace mannion,1984,1989,G,79,190.0,1960-09-22,Utah
77459,pete maravich,1971,1980,G,77,197.0,1947-06-22,LSU
203906,devyn marble,2015,2016,G-F,78,200.0,1992-09-21,Iowa
77460,roy marble,1990,1994,G-F,78,190.0,1966-12-13,Iowa
950,stephon marbury,1997,2009,G,74,180.0,1977-02-20,Georgia Tech
36,sarunas marciulionis,1990,1997,G,77,200.0,1964-06-13,
1890,shawn marion,2000,2015,F,79,220.0,1978-05-07,"Vincennes University, UNLV"
1626246,boban marjanovic,2016,2024,C,88,290.0,1988-08-15,
1628374,lauri markkanen,2018,2024,F-C,84,240.0,1997-05-22,Arizona
200806,damir markota,2007,2007,C,82,225.0,1985-12-26,
1752,sean marks,1999,2011,F-C,82,250.0,1975-08-23,California
681,donny marshall,1996,2003,F,79,230.0,1972-07-17,UConn
923,donyell marshall,1995,2009,F,81,218.0,1973-05-18,UConn
203088,kendall marshall,2013,2016,G,76,200.0,1991-08-19,UNC
1630230,naji marshall,2021,2024,F,79,220.0,1998-01-24,Xavier
101185,rawle marshall,2006,2007,G-F,81,190.0,1982-02-20,"Ball State University, Oakland"
77481,bill martin,1986,1988,F,79,205.0,1962-08-16,Georgetown
77478,bob martin,1994,1995,C,84,250.0,1969-10-07,Minnesota
77469,brian martin,1986,1986,F,81,212.0,1962-08-18,Kansas
1628997,caleb martin,2020,2024,F,77,205.0,1995-09-28,"NC State, Nevada"
201858,cartier martin,2009,2015,F,79,220.0,1984-11-20,Kansas State
1628998,cody martin,2020,2023,G-F,77,205.0,1995-09-28,"NC State, Nevada"
733,cuonzo martin,1996,1997,G-F,77,213.0,1971-09-23,Purdue
239,darrick martin,1995,2008,G,71,170.0,1971-03-06,UCLA
77472,fernando martin,1987,1987,C,81,220.0,1962-03-25,
1626185,jarell martin,2016,2019,F,82,239.0,1994-05-24,LSU
77474,jeff martin,1990,1991,G,77,195.0,1967-01-14,Murray State
1629725,jeremiah martin,2020,2021,G,75,185.0,1996-06-19,Memphis
1629103,kelan martin,2020,2022,F,77,230.0,1995-08-03,Butler
2030,kenyon martin,2001,2015,F,81,234.0,1977-12-30,Cincinnati
2755,kevin martin,2005,2016,G,79,199.0,1983-02-01,Western Carolina University
1630231,kj martin,2021,2024,F,78,215.0,2001-01-06,
77476,maurice martin,1987,1988,F-G,78,200.0,1964-07-02,Saint Joseph's
1631213,tyrese martin,2023,2023,G,78,215.0,1999-03-07,"Rhode Island, UConn"
469,jamal mashburn,1994,2004,F,80,240.0,1972-11-29,Kentucky
193,anthony mason,1990,2003,F,80,250.0,1966-12-14,Tennessee State
2046,desmond mason,2001,2010,F,79,224.0,1977-10-11,Oklahoma State
1628412,frank mason iii,2018,2021,G,71,190.0,1994-04-03,Kansas
2427,roger mason,2003,2014,G,77,200.0,1980-09-10,Virginia
763,tony massenburg,1991,2005,F,81,220.0,1967-07-31,Maryland
1628999,yante maten,2019,2019,F,80,240.0,1996-08-14,Georgia
1629726,garrison mathews,2020,2024,G,77,215.0,1996-10-24,Lipscomb
1628493,mangok mathiang,2018,2018,C-F,82,230.0,1992-10-08,Louisville
1629751,dakota mathias,2021,2022,G,76,200.0,1995-07-11,Purdue
1631097,bennedict mathurin,2023,2024,G-F,78,210.0,2002-06-19,Arizona
77484,wes matthews,1981,1990,G,73,170.0,1959-08-24,Wisconsin
202083,wesley matthews,2010,2024,G,77,220.0,1986-10-14,Marquette
77486,marlon maxey,1993,1994,F,80,250.0,1969-02-19,"Minnesota, Texas-El Paso"
1630178,tyrese maxey,2021,2024,G,74,200.0,2000-11-04,Kentucky
101131,jason maxiell,2006,2015,F-C,79,260.0,1983-02-18,Cincinnati
77487,cedric maxwell,1978,1988,F,80,205.0,1955-11-21,UNC Charlotte
137,vernon maxwell,1989,2001,G,76,180.0,1965-09-12,Florida
77490,scott may,1977,1983,F,79,215.0,1954-03-19,Indiana
101118,sean may,2006,2010,F-C,81,266.0,1984-04-04,UNC
195,lee mayberry,1993,1999,G,73,172.0,1970-06-12,Arkansas
77493,tharon mayes,1992,1992,G,75,175.0,1968-09-09,Florida State
77495,bill mayfield,1981,1981,F,79,205.0,1957-10-17,Iowa
201953,eric maynor,2010,2014,G,75,175.0,1987-06-11,VCU
201564,oj mayo,2009,2016,G,77,210.0,1987-11-05,USC
1630219,skylar mays,2021,2024,G,76,205.0,1997-09-05,LSU
77496,travis mays,1991,1993,G,74,190.0,1968-06-19,Texas
201601,luc mbah a moute,2009,2020,F,80,230.0,1986-09-09,UCLA
77498,bob mcadoo,1973,1986,C-F,81,210.0,1951-09-25,"Vincennes University, UNC"
203949,james michael mcadoo,2015,2018,F,81,230.0,1993-01-04,UNC
1630540,miles mcbride,2022,2024,G,74,200.0,2000-09-08,West Virginia
1628769,tahjere mccall,2019,2019,G,77,195.0,1994-08-17,Tennessee State
203492,ray mccallum,2014,2016,G,75,190.0,1991-06-12,Detroit Mercy
737,bob mccann,1990,1998,F,78,244.0,1964-04-22,"Upsala College, Morehead State University"
77502,mel mccants,1990,1990,F,80,240.0,1967-08-19,Purdue
101119,rashad mccants,2006,2009,G,76,207.0,1984-09-25,UNC
77504,andre mccarter,1977,1981,G,75,190.0,1953-08-25,UCLA
1820,kelly mccarty,1999,1999,G-F,79,200.0,1975-08-24,Southern Miss
962,walter mccarty,1997,2006,F,82,230.0,1974-02-01,Kentucky
1043,amal mccaskill,1997,2004,F-C,83,235.0,1973-10-28,Marquette
1627775,patrick mccaw,2017,2021,G,79,181.0,1995-10-25,UNLV
77509,dwayne mcclain,1986,1986,G,78,185.0,1963-02-07,Villanova
2082,dan mcclintock,2001,2001,C,84,270.0,1977-04-19,Northern Arizona University
45,george mccloud,1990,2002,G-F,78,205.0,1967-05-27,Florida State
1630644,mac mcclung,2022,2023,G,74,185.0,1999-01-06,"Georgetown, Texas Tech"
203468,cj mccollum,2014,2024,G,75,190.0,1991-09-19,Lehigh
204456,tj mcconnell,2016,2024,G,73,190.0,1992-03-25,"Duquesne, Arizona"
77515,keith mccord,1981,1981,G,79,210.0,1957-06-22,"Alabama, UAB"
77516,tim mccormick,1985,1992,C,83,240.0,1962-03-10,Michigan
1741,jelani mccoy,1999,2008,C,82,245.0,1977-12-06,UCLA
200840,chris mccray,2007,2007,G,77,192.0,1984-05-27,Maryland
1622,rodney mccray,1984,1993,F-G,79,220.0,1961-08-29,Louisville
77518,scooter mccray,1984,1987,F-G,81,215.0,1960-02-08,Louisville
1628571,erik mccree,2018,2018,F,79,219.0,1993-12-20,Louisiana Tech
1626191,chris mccullough,2016,2018,F,83,200.0,1995-02-05,Syracuse
77520,john mccullough,1982,1982,G,76,190.0,1956-10-05,Oklahoma
723,clint mcdaniel,1996,1996,G,76,180.0,1972-02-26,Arkansas
1365,xavier mcdaniel,1986,1998,F,79,205.0,1963-06-04,Wichita State
1630183,jaden mcdaniels,2021,2024,F,81,185.0,2000-09-29,Washington
1629667,jalen mcdaniels,2020,2024,F,81,205.0,1998-01-31,San Diego State
203909,kj mcdaniels,2015,2017,G-F,78,205.0,1993-02-09,Clemson
203926,doug mcdermott,2015,2024,F,78,225.0,1992-01-03,Creighton
1630253,sean mcdermott,2021,2021,F,78,195.0,1996-11-03,Butler
77524,ben mcdonald,1986,1989,F,80,210.0,1962-07-20,"University of California, Irvine"
1075,michael mcdonald,1998,1998,C,82,232.0,1969-02-13,"Utah Valley, New Orleans"
77527,hank mcdowell,1982,1987,F-C,81,215.0,1959-11-13,Memphis
686,antonio mcdyess,1996,2011,F-C,81,220.0,1974-09-07,Alabama
77528,jim mcelroy,1976,1982,G,75,190.0,1953-10-04,Central Michigan University
200829,ivan mcfarlin,2007,2007,F,80,240.0,1982-04-26,Oklahoma State
203956,mitch mcgary,2015,2016,F-C,82,255.0,1992-06-06,Michigan
201580,javale mcgee,2009,2024,C,84,270.0,1988-01-19,Nevada
77530,mike mcgee,1982,1990,G-F,77,190.0,1959-07-29,Michigan
77532,george mcginnis,1972,1982,F-C,80,235.0,1950-08-12,Indiana
1631121,bryce mcgowens,2023,2024,G-F,79,179.0,2002-11-08,Nebraska
